dim,norm_bf,norm_prg,ratio,rel_error,outcome,ill_cond,time_bf_ms,time_prg_ms,cond_before,cond_after,gh,norm_gh_bf,norm_gh_prg
9,4.583,4.583,1.0,0.0,tie,0,25359.387178,24421.08003,49.376828,19.124156,4.513537406756438,1.015389834398975,1.015389834398975
9,6.633,7.348,1.107794361525705,0.107794361525705,loss,0,23867.441905,24101.768651,441.136557,19.791467,6.700020295158981,0.98999700117216,1.096713095825875
9,4.123,4.123,1.0,0.0,tie,0,24871.54387,24584.400049,1998.17531,23.869266,5.215601836173573,0.790512797852844,0.790512797852844
9,6.245,6.245,1.0,0.0,tie,0,23117.811695,25262.647182,394.100438,15.243024,5.499383600909101,1.13558181301767,1.13558181301767
9,4.69,5.0,1.066098081023454,0.066098081023454,loss,0,22880.979453,24775.313568,158.649086,15.448745,6.121659713288188,0.766132098100699,0.816771959595627
9,4.359,5.0,1.147052076164258,0.147052076164258,loss,0,25374.068954,25229.399402,91.668897,19.936135,5.892346398392418,0.739773208375741,0.848558394558088
9,4.69,5.099,1.087206823027718,0.087206823027719,loss,0,24945.443973,24093.30161,132.964065,20.919126,3.800253464046277,1.234128208650161,1.341752608935431
9,6.083,6.083,1.0,0.0,tie,0,25878.250872,25056.334601,15.605058,17.607711,5.089704683020243,1.195157750565271,1.195157750565271
9,4.359,4.472,1.025923376921312,0.025923376921312,loss,0,24818.208153,24694.298227,55.012518,19.119368,5.523751752436707,0.789137563627312,0.809594674131989
9,5.831,5.831,1.0,0.0,tie,0,24787.975399,24708.69705,126.161564,16.592482,4.601394511954874,1.267224530487549,1.267224530487549
9,5.099,5.657,1.109433222200432,0.109433222200432,loss,0,24290.003987,25026.396035,35.129637,17.172602,5.930130241168344,0.859846207862612,0.95394194898584
9,5.196,5.477,1.054080061585836,0.054080061585835,loss,0,26616.125695,25130.439264,3097.458532,11.21713,4.655224829804042,1.116165210052534,1.176527493352142
9,6.083,6.083,1.0,0.0,tie,0,24414.51208,25002.291449,30.263307,11.929941,5.253521227678219,1.157890058186434,1.157890058186434
9,3.742,3.742,1.0,0.0,tie,0,24589.332167,24012.337362,47.339792,16.518866,5.944240863000722,0.629516886385219,0.629516886385219
9,4.583,4.583,1.0,0.0,tie,0,24875.549034,24430.646501,58.310346,16.701338,5.455822725232136,0.840019962306418,0.840019962306418
9,7.348,7.348,1.0,0.0,tie,0,24547.514231,24741.82748,34.520848,11.334576,3.989032017610523,1.842050895445441,1.842050895445441
9,6.633,6.633,1.0,0.0,tie,0,24623.369008,24457.005502,2916.103155,17.896051,5.155853938755213,1.286498818389998,1.286498818389998
9,6.633,6.633,1.0,0.0,tie,0,23997.7316,24657.992325,89.566731,21.186231,3.912890721092636,1.695166175800534,1.695166175800534
9,6.245,7.348,1.17662129703763,0.17662129703763,loss,0,25036.97181,24226.757129,3792.196084,14.440349,6.299853736645538,0.991292855526715,1.166376285413979
9,7.0,7.0,1.0,0.0,tie,0,25492.481271,24488.68394,57.693992,9.584913,4.891733642136477,1.4309855180387,1.4309855180387
9,4.69,5.385,1.14818763326226,0.14818763326226,loss,0,24125.413686,24660.386836,14234.073361,16.215807,5.984113684103215,0.783741794956031,0.899882636639281
9,3.873,5.196,1.341595662277304,0.341595662277304,loss,0,25114.978786,25590.645276,160.814998,14.725504,4.037515451831042,0.959253294806232,1.286930059337253
9,5.657,5.657,1.0,0.0,tie,0,24473.368185,25499.750365,4191.358278,26.725429,5.511748102435106,1.026353145112115,1.026353145112115
9,6.633,6.633,1.0,0.0,tie,0,25561.271014,25231.46618,843.145617,18.165254,7.102481077935513,0.933899003350534,0.933899003350534
9,5.385,5.385,1.0,0.0,tie,0,24378.080824,23910.217913,959.71306,15.271337,5.482476099173495,0.982220424237109,0.982220424237109
9,5.831,5.831,1.0,0.0,tie,0,25338.420442,24560.445116,770.893786,18.637917,5.120068321627913,1.138851990581651,1.138851990581651
9,6.083,6.083,1.0,0.0,tie,0,25570.21733,26186.352092,0.936063,18.062504,6.714571087433272,0.905940218785486,0.905940218785486
9,4.583,4.583,1.0,0.0,tie,0,22689.373009,26347.890224,1800.631087,19.100398,6.606405284541055,0.693720685093933,0.693720685093933
9,7.348,7.55,1.027490473598258,0.027490473598258,loss,0,24538.101675,24648.601346,110.569733,15.498282,5.756058458361822,1.276567994080318,1.311661452817964
9,4.69,5.099,1.087206823027718,0.087206823027719,loss,0,25476.425159,25847.956077,1318.667199,17.476572,3.874439355857675,1.210497718310986,1.316061378607189
9,4.796,4.796,1.0,0.0,tie,0,24806.565304,24948.933093,597.43866,15.650498,6.143835425401494,0.780619868196842,0.780619868196842
9,6.633,6.633,1.0,0.0,tie,0,25528.712411,24570.999614,733.556429,24.472074,4.586595173549366,1.446170797512746,1.446170797512746
9,6.928,6.928,1.0,0.0,tie,0,25209.792767,24500.329965,7.134824,9.970992,5.263936025167695,1.316125417724714,1.316125417724714
9,5.477,7.55,1.378491875114114,0.378491875114114,loss,0,25485.71964,24049.896447,694.957088,22.823213,3.973341348373349,1.378436816721582,1.900163952208864
9,7.0,7.55,1.078571428571428,0.078571428571429,loss,0,26300.122826,25107.394435,638.946438,15.257451,5.485606092441357,1.276066834190908,1.376329228305908
9,3.742,3.742,1.0,0.0,tie,0,25235.565204,25033.894598,289.924194,17.7081,6.717179815007602,0.557079027665685,0.557079027665685
9,4.69,4.69,1.0,0.0,tie,0,24496.720723,24887.015761,15.919444,16.530802,4.885271013884204,0.960028622090927,0.960028622090927
9,5.385,5.385,1.0,0.0,tie,0,25334.600374,24586.825353,1595.051851,8.266562,4.420222269725846,1.218264528660002,1.218264528660002
9,7.141,7.55,1.057274891471783,0.057274891471783,loss,0,23265.794728,24734.536458,1925.244148,17.905235,6.21687937307022,1.148647025537091,1.214435659264113
9,7.348,7.348,1.0,0.0,tie,0,24084.655612,24081.710304,77.573271,20.741245,6.261573142111335,1.173507013849611,1.173507013849611
9,3.606,3.873,1.074043261231281,0.074043261231281,loss,0,24166.837207,23909.702802,0.501044,9.102849,4.842294092494717,0.744688350422395,0.799827504488613
9,7.141,7.141,1.0,0.0,tie,0,24788.313387,24263.085271,287.772826,19.778653,6.264655860830748,1.139887035878303,1.139887035878303
9,6.325,6.928,1.095335968379447,0.095335968379447,loss,0,24742.580004,25623.92791,726.689794,18.912951,5.520950883176564,1.145635984423179,1.254856300408503
9,3.606,3.606,1.0,0.0,tie,0,24581.591231,24130.965538,120.162781,18.275532,5.122675859153444,0.70392898148272,0.70392898148272
9,4.69,5.477,1.167803837953092,0.167803837953092,loss,0,25593.917115,24503.924242,4055.074088,19.431924,5.451139558442878,0.860370561002423,1.004744043200484
9,4.359,4.583,1.051387933012159,0.051387933012159,loss,0,24170.523623,23480.699922,85.502261,21.099538,3.08397334190061,1.413436342258915,1.486069914331867
9,5.0,5.0,1.0,0.0,tie,0,23730.974281,25340.625599,495.680218,23.495449,6.08824541062779,0.821254674010328,0.821254674010328
9,3.606,3.606,1.0,0.0,tie,0,25990.109757,24366.546827,4.651425,16.36907,5.73091408690714,0.62921899461698,0.62921899461698
9,6.325,6.325,1.0,0.0,tie,0,26550.346277,24225.543943,390.88017,15.441894,5.05525518800589,1.251173237506726,1.251173237506726
9,4.243,4.243,1.0,0.0,tie,0,23613.319863,25649.745248,982.860835,16.766109,3.582156067827702,1.184482172093928,1.184482172093928
9,5.385,5.385,1.0,0.0,tie,0,25269.603349,23554.492508,214.501141,19.46705,6.292358791203978,0.85579989614191,0.85579989614191
9,3.606,3.606,1.0,0.0,tie,0,24993.62569,23810.121415,272.819377,13.815569,5.284637719703105,0.682355194672188,0.682355194672188
9,5.477,6.083,1.110644513419755,0.110644513419755,loss,0,26289.656639,24869.372927,12.261186,20.168351,6.39171252762291,0.856890853011643,0.951701124496955
9,5.196,5.196,1.0,0.0,tie,0,24621.229904,24194.177018,175.183398,19.00126,5.228761654188942,0.993734337811574,0.993734337811574
9,4.359,4.359,1.0,0.0,tie,0,24657.890039,25741.341451,5.094005,17.755243,5.689985762423526,0.766082760485393,0.766082760485393
9,7.141,7.55,1.057274891471783,0.057274891471783,loss,0,24863.090398,24353.633732,846.931045,19.593615,6.514058772837783,1.096244330766008,1.159031605837188
9,5.831,5.831,1.0,0.0,tie,0,23536.882484,24523.980753,4.322806,18.767858,5.837905704352071,0.998817092172811,0.998817092172811
9,6.633,6.633,1.0,0.0,tie,0,24126.54069,23552.238331,90.8043,25.970834,4.28703235031385,1.547224153676938,1.547224153676938
9,7.55,7.55,1.0,0.0,tie,0,22521.908298,24030.590901,25.274071,18.1285,4.784980333698642,1.577853924879997,1.577853924879997
9,5.099,5.099,1.0,0.0,tie,0,24556.671326,24375.094286,48.546219,20.353057,6.765944966125955,0.753627176326204,0.753627176326204
9,4.243,4.243,1.0,0.0,tie,0,24451.717383,23756.951302,401441.250074,15.904776,5.64743336906673,0.75131475180223,0.75131475180223
9,5.657,5.657,1.0,0.0,tie,0,24984.961399,25446.830765,5581.772564,9.365867,4.790833731425631,1.180796562170948,1.180796562170948
9,5.196,5.196,1.0,0.0,tie,0,26539.241374,24568.241703,152.418119,19.886054,4.126786797552311,1.259090971959555,1.259090971959555
9,4.243,4.243,1.0,0.0,tie,0,24445.711273,23654.501028,230.99298,17.730448,5.105841898328505,0.831008888345922,0.831008888345922
9,5.099,5.099,1.0,0.0,tie,0,24265.596511,24284.176672,184.726202,17.204205,5.714023558731703,0.892365939270258,0.892365939270258
9,7.348,7.348,1.0,0.0,tie,0,24509.698838,25429.612489,6154.455813,14.890943,5.313033759873171,1.383013986377419,1.383013986377419
9,7.141,7.141,1.0,0.0,tie,0,25189.819791,24661.501558,54.80105,15.786997,5.539851939130997,1.289023619847892,1.289023619847892
9,4.123,4.583,1.111569245694882,0.111569245694882,loss,0,25347.577877,23854.927811,3231.018646,10.225882,3.671722455769077,1.122906224440213,1.248188024887096
9,7.348,7.348,1.0,0.0,tie,0,25177.426402,23388.935204,381.297308,20.275841,4.453907230224941,1.649787393445304,1.649787393445304
9,7.348,7.55,1.027490473598258,0.027490473598258,loss,0,23908.540589,24645.335716,2.76276,21.074651,3.5344809410484,2.078947410541258,2.136098659442909
9,5.0,5.0,1.0,0.0,tie,0,24647.595656,23215.939945,6470.763552,17.264036,5.144984773263801,0.971820174470249,0.971820174470249
9,4.123,4.69,1.137521222410866,0.137521222410866,loss,0,26207.449173,23702.412708,10555.76777,20.131654,5.248704949278782,0.785527104274843,0.893553751891588
9,4.243,4.69,1.105349988215885,0.105349988215885,loss,0,24484.090474,24794.689964,9.282461,11.99287,5.81599405667181,0.729539947712403,0.806396972606922
9,6.633,7.55,1.138248153173526,0.138248153173526,loss,0,26189.223804,26273.439608,107.202749,14.667725,7.880969748750656,0.841647692030731,0.95800393107674
9,5.831,5.831,1.0,0.0,tie,0,23887.957689,24447.480788,2532.621008,18.379674,4.549972316234395,1.281546258906867,1.281546258906867
9,5.0,5.0,1.0,0.0,tie,0,24458.215809,23644.782153,120.542857,15.01823,5.57073973260061,0.897546868100734,0.897546868100734
9,4.472,4.472,1.0,0.0,tie,0,23619.655423,24742.175102,26.653141,18.34337,5.655434730609453,0.790743808923435,0.790743808923435
9,6.633,7.55,1.138248153173526,0.138248153173526,loss,0,24748.169415,23978.136934,359.560692,19.128512,5.763606194474628,1.150841986109118,1.309943765283257
9,5.831,6.325,1.084719602126565,0.084719602126565,loss,0,26614.548414,25504.905026,57.387561,11.608734,5.761655640523164,1.012035491845281,1.097774736052376
9,4.472,5.0,1.118067978533095,0.118067978533095,loss,0,22935.699834,24982.198772,3513.796545,20.365355,4.304747993259428,1.038852914735651,1.161508178371702
9,3.742,3.742,1.0,0.0,tie,0,22655.648855,25343.884385,203.399055,23.183117,6.093522343878531,0.614094736808369,0.614094736808369
9,3.464,2.581627285606144,0.745273465821635,-0.254726534178365,strict_win,0,24570.981393,25133.57855,834.226777,24.081621,3.894773335331135,0.889397071859508,0.662844038236349
9,5.831,7.348,1.260161207340079,0.260161207340079,loss,0,24164.051732,24560.330492,1552.945481,17.424396,5.906639633908016,0.987194134296971,1.244023752154715
9,4.359,4.796,1.100252351456756,0.100252351456756,loss,0,24486.151554,25677.619214,100.88948,26.534025,4.16342468447259,1.046974625542478,1.151936293668668
9,3.464,3.873,1.118071593533487,0.118071593533487,loss,0,25855.246718,25403.0782,22.99256,16.419335,4.237298708442754,0.817501960175248,0.91402571932989
9,7.0,7.55,1.078571428571428,0.078571428571429,loss,0,25627.663092,25441.342703,550.741481,20.92869,5.795288142673016,1.207877818612022,1.30278250436011
9,7.348,7.348,1.0,0.0,tie,0,24649.212315,25009.214532,35.511721,14.602091,5.774674558140517,1.272452659629377,1.272452659629377
9,5.831,6.245,1.07099982850283,0.07099982850283,loss,0,22431.246548,24059.353052,301.516003,17.523634,4.318058452520211,1.350375420832196,1.446251844125718
9,4.243,4.243,1.0,0.0,tie,0,24833.952297,25264.081709,1440.416165,13.210864,4.920433186821343,0.86232244985345,0.86232244985345
9,4.583,4.583,1.0,0.0,tie,0,25133.292195,23817.855436,163.049947,21.634093,5.373021625540155,0.852965113375896,0.852965113375896
9,7.55,7.55,1.0,0.0,tie,0,24317.37677,23570.890519,22.489414,20.25366,3.799539196649825,1.987083066982721,1.987083066982721
9,3.464,3.464,1.0,0.0,tie,0,25297.894521,23512.024624,33.052471,16.274642,4.918901679874661,0.70422224826585,0.70422224826585
9,4.583,4.583,1.0,0.0,tie,0,23303.873011,26256.366989,1061.928981,13.082697,4.179301547812781,1.096594717459068,1.096594717459068
9,6.928,7.55,1.089780600461894,0.089780600461894,loss,0,23859.818925,25337.439508,1336.821936,22.210322,5.894070507858109,1.17541858224523,1.280948368353274
9,4.243,4.243,1.0,0.0,tie,0,25165.987039,24953.162965,34.574013,24.089879,4.991295226832786,0.850079950628844,0.850079950628844
9,4.69,5.657,1.206183368869936,0.206183368869936,loss,0,25389.286055,24100.713671,64.348589,16.436819,5.355028755567241,0.875812290480073,1.056390219028949
9,6.928,6.928,1.0,0.0,tie,0,24142.074343,24456.331863,642.49465,19.825514,4.08064951283493,1.69776894051039,1.69776894051039
9,7.348,7.348,1.0,0.0,tie,0,24693.639461,23051.947258,408.88603,21.257244,5.832263088240794,1.259888295302605,1.259888295302605
9,5.385,5.385,1.0,0.0,tie,0,26755.068885,24418.089984,2616.449932,22.206273,5.329547327570896,1.010404762172246,1.010404762172246
9,6.325,6.928,1.095335968379447,0.095335968379447,loss,0,24863.926864,24526.429634,67.192616,26.07623,4.295925660404257,1.472325291449481,1.612690848879368
9,7.348,7.348,1.0,0.0,tie,0,25205.008968,24970.551506,5371.236795,13.938015,6.364605398952834,1.15450990900535,1.15450990900535
9,6.481,7.348,1.13377565190557,0.13377565190557,loss,0,25857.459965,24831.092581,106.299899,17.673457,4.196698173585133,1.544309295529692,1.750900278283008
9,4.243,4.583,1.080131982088145,0.080131982088145,loss,0,24101.141064,25254.135071,1032.49072,11.849824,5.501980222146166,0.771176890625922,0.83297282341235
9,7.141,7.141,1.0,0.0,tie,0,24405.513004,25404.488523,2104.937779,17.277899,5.645615939854139,1.264875272437412,1.264875272437412
9,5.477,6.481,1.18331203213438,0.18331203213438,loss,0,25019.19602,24112.764415,23.303558,22.375175,5.952024478125026,0.920191108106016,1.088873210084917
9,5.385,5.385,1.0,0.0,tie,0,24934.162255,25091.842939,55235.049848,14.577531,6.316908722530146,0.852473929343579,0.852473929343579
9,4.69,4.69,1.0,0.0,tie,0,24521.745719,23261.807905,6179.303852,14.926433,5.000346771172818,0.937934950239456,0.937934950239456
9,5.831,5.831,1.0,0.0,tie,0,24176.919667,24386.071363,830.194165,23.538005,5.416935302050038,1.076438922538591,1.076438922538591
9,4.69,5.099,1.087206823027718,0.087206823027719,loss,0,24813.067522,24478.376416,83.478269,13.613468,5.730712292870376,0.818397392909581,0.889767229519393
9,5.0,5.477,1.0954,0.0954,loss,0,24710.168339,24491.18381,9.378587,10.281659,4.471626625780535,1.118161335558117,1.224833926970362
9,5.385,5.385,1.0,0.0,tie,0,24830.218662,25155.601559,163.504826,22.261418,4.481999662864138,1.201472647268968,1.201472647268968
9,5.831,6.481,1.111473160692848,0.111473160692849,loss,0,24418.787827,23703.490055,37.61618,16.934583,4.73262345921635,1.23208618861166,1.369430730302206
9,7.0,7.0,1.0,0.0,tie,0,23597.574462,23920.064235,2103.83793,16.69541,4.328935009969227,1.61702589294584,1.61702589294584
9,6.633,6.633,1.0,0.0,tie,0,25869.745862,25056.634378,2091.372274,23.057658,4.486933100322595,1.478292600244722,1.478292600244722
9,5.196,5.196,1.0,0.0,tie,0,24192.297668,24455.024588,9224.897667,17.5062,5.357185366864191,0.969912303602341,0.969912303602341
9,7.0,7.0,1.0,0.0,tie,0,24163.631416,25090.693608,569.218892,17.093851,5.405093078889426,1.29507482994877,1.29507482994877
9,7.0,7.0,1.0,0.0,tie,0,24610.563942,24783.274226,3603.539077,18.913686,4.741370442429016,1.476366397647234,1.476366397647234
9,6.481,6.481,1.0,0.0,tie,0,24072.268489,24136.725147,1059.280561,14.891264,6.105857076028546,1.061439846904419,1.061439846904419
9,7.348,7.348,1.0,0.0,tie,0,22069.418852,23735.433551,21.706767,20.809366,6.011721118666009,1.222278920621406,1.222278920621406
9,7.0,7.0,1.0,0.0,tie,0,23963.972503,24800.787102,1083.277511,17.77845,5.945001676012609,1.177459718513484,1.177459718513484
9,6.481,6.481,1.0,0.0,tie,0,24874.913397,25314.330456,2067.0815,17.008904,4.297553329361069,1.508067382368831,1.508067382368831
9,5.657,5.657,1.0,0.0,tie,0,25179.867711,24199.103151,2699.976396,14.807565,3.76099110785186,1.504124800558508,1.504124800558508
9,7.55,7.55,1.0,0.0,tie,0,24923.798711,25067.689706,292.87398,15.749453,6.364454159160346,1.18627612222382,1.18627612222382
9,5.831,6.083,1.043217286914766,0.043217286914766,loss,0,23845.173605,23263.490047,60.162034,15.275976,5.798194218341393,1.005657930801082,1.049119738134622
9,4.243,4.243,1.0,0.0,tie,0,26360.934095,24948.787217,50.686308,14.061585,5.267268893405728,0.805540800339993,0.805540800339993
9,5.0,5.0,1.0,0.0,tie,0,23834.092955,24858.897395,2203.879794,14.151058,4.449483164986725,1.123726018191355,1.123726018191355
9,5.477,5.477,1.0,0.0,tie,0,25158.612219,24160.419679,1.83936,22.418859,5.562669944124937,0.984599132253853,0.984599132253853
9,6.245,6.245,1.0,0.0,tie,0,25032.410756,25077.162427,63.826075,19.083638,5.172837305976303,1.20726781659748,1.20726781659748
9,6.481,7.0,1.080080234531708,0.080080234531708,loss,0,23482.404598,24408.405489,10.457517,18.006528,5.835003317089996,1.110710593945673,1.199656558805695
9,7.0,7.0,1.0,0.0,tie,0,23592.040795,24932.718518,299.860263,18.204421,4.383023881311045,1.597070923990988,1.597070923990988
9,6.928,7.55,1.089780600461894,0.089780600461894,loss,0,24113.574183,23815.204382,286.577008,15.020355,4.947654958714103,1.400259326450806,1.525975449581926
9,7.348,7.55,1.027490473598258,0.027490473598258,loss,0,24128.341871,23431.805378,6431.954667,17.592761,5.615133665672741,1.308606426401008,1.344580636816496
9,5.657,5.657,1.0,0.0,tie,0,23638.873844,25052.482307,323.834697,13.76322,5.614001234873577,1.00765920122342,1.00765920122342
9,5.385,5.385,1.0,0.0,tie,0,24901.608083,25293.967714,1.633904,17.503121,6.537638238097893,0.823691951723341,0.823691951723341
9,4.123,4.359,1.057239873878244,0.057239873878244,loss,0,22214.046222,24195.940106,256.341832,20.028374,5.346017849747695,0.771228251734061,0.815373259594657
9,4.796,4.796,1.0,0.0,tie,0,24831.793781,24955.508192,2136.562248,14.998239,6.288645656138782,0.762644337468481,0.762644337468481
9,5.831,5.831,1.0,0.0,tie,0,24714.974881,24710.781539,269.235331,14.208046,6.038551794623054,0.96562887896269,0.96562887896269
9,6.325,6.325,1.0,0.0,tie,0,24798.79512,24160.637572,530.286805,24.046851,6.943276940657071,0.910953149940385,0.910953149940385
9,6.633,7.141,1.076586763153927,0.076586763153927,loss,0,24709.483167,23732.746877,151.62161,12.492999,4.923499167332214,1.34721257678085,1.450391227316757
9,7.0,7.0,1.0,0.0,tie,0,23780.949076,24236.427851,3482.488389,13.434171,3.714011357060891,1.884754602780617,1.884754602780617
9,3.873,3.873,1.0,0.0,tie,0,25132.762142,24809.65016,55.899142,22.959198,5.125540922501004,0.755627563716762,0.755627563716762
9,5.099,5.099,1.0,0.0,tie,0,24424.083613,25948.273707,79.978133,19.301898,4.895652282180182,1.04153638904462,1.04153638904462
9,6.083,6.928,1.138911721190202,0.138911721190202,loss,0,24186.206817,23971.721897,4063.332459,14.879645,5.339527894264057,1.139239296143506,1.297492987618315
9,4.123,4.123,1.0,0.0,tie,0,23598.626477,24582.930199,5.818593,15.346268,5.817148104729973,0.708766551198439,0.708766551198439
9,4.243,4.243,1.0,0.0,tie,0,24260.709133,25158.351993,3477.173272,12.276193,5.382796698615625,0.78825195108915,0.78825195108915
9,3.873,3.873,1.0,0.0,tie,0,24609.195851,25122.325069,7.895596,11.696307,5.551596761465272,0.697637124310479,0.697637124310479
9,5.099,5.099,1.0,0.0,tie,0,26798.724416,25026.852738,4.554055,19.119054,4.901447622643917,1.040304904298767,1.040304904298767
9,4.69,4.69,1.0,0.0,tie,0,25260.611184,24729.549996,21.118921,20.625922,6.060703531560897,0.77383755459692,0.77383755459692
9,4.472,4.472,1.0,0.0,tie,0,25351.718415,23968.48354,1105.881774,14.134626,4.061231767884681,1.101143755292072,1.101143755292072
9,3.873,4.359,1.125484120836561,0.125484120836561,loss,0,24214.719533,23152.946582,5742.230314,24.770816,5.464929922352822,0.708700761954611,0.797631454004686
9,4.69,4.69,1.0,0.0,tie,0,24764.365814,25293.027012,46.130475,16.130104,4.815742967488913,0.973889186292166,0.973889186292166
9,4.796,5.657,1.17952460383653,0.17952460383653,loss,0,25375.621516,25024.681511,3.504342,19.760795,5.18956569161129,0.924162113941929,1.090071951328085
9,4.472,5.099,1.14020572450805,0.14020572450805,loss,0,24979.068608,23676.979581,1076.795754,18.649858,5.51318736103326,0.811146022645215,0.924873338432011
9,6.083,6.083,1.0,0.0,tie,0,23376.774926,23920.233975,174.453584,12.933824,5.69785086782329,1.06759550944931,1.06759550944931
9,4.243,5.099,1.201744049021918,0.201744049021918,loss,0,24585.264665,24370.834542,501.102068,12.828968,6.339443018611233,0.669301701670552,0.804329336982829
9,4.123,4.123,1.0,0.0,tie,0,25618.489309,24732.386954,483.133857,19.027508,4.874643878425044,0.845805376316456,0.845805376316456
9,5.831,6.481,1.111473160692848,0.111473160692849,loss,0,24639.436881,24529.143195,5865.93096,16.265872,5.827366363109657,1.000623547013166,1.112166216462413
9,7.0,7.55,1.078571428571428,0.078571428571429,loss,0,24439.107309,24037.178111,1323.169843,21.93222,3.378075232919195,2.072185939432404,2.235000548959236
9,4.123,4.583,1.111569245694882,0.111569245694882,loss,0,24721.831637,24183.706904,1289.073023,9.577802,3.13495623425025,1.31516987540531,1.461902386364913
9,5.385,5.385,1.0,0.0,tie,0,24894.572878,24411.680639,337.825626,20.699154,4.197626675946808,1.282867776416865,1.282867776416865
9,4.359,4.796,1.100252351456756,0.100252351456756,loss,0,24324.834218,24562.45324,22.175654,17.234383,4.603307949417158,0.94692774150639,1.041859474252041
9,5.831,6.325,1.084719602126565,0.084719602126565,loss,0,24292.396,24596.976321,52.074675,26.372882,4.178875425916725,1.395351477537966,1.513565099541697
9,4.243,4.243,1.0,0.0,tie,0,23920.377805,25294.580144,103.406517,18.279468,4.965303963478148,0.854529759146471,0.854529759146471
9,5.657,5.657,1.0,0.0,tie,0,24502.831193,24219.24011,2.774786,23.509727,5.033878344511941,1.12378560085136,1.12378560085136
9,6.928,6.928,1.0,0.0,tie,0,23647.696081,24966.777092,2019.660083,18.852122,5.048818646505803,1.372202189277435,1.372202189277435
9,5.385,5.385,1.0,0.0,tie,0,23242.598252,25337.251654,488.366766,22.165554,6.307387816049641,0.853760725842392,0.853760725842392
9,4.123,4.123,1.0,0.0,tie,0,25570.034079,24162.428353,756.945402,15.914946,6.132162797573877,0.672356578926968,0.672356578926968
9,4.123,5.477,1.328401649284502,0.328401649284502,loss,0,23063.2143,23846.263107,11186.026521,16.261787,6.058732955271591,0.680505318593495,0.903984387566474
9,3.873,4.359,1.125484120836561,0.125484120836561,loss,0,25305.744412,25104.094464,394.412976,20.841366,4.392932921438561,0.881643327877564,0.992275565767699
9,6.481,6.481,1.0,0.0,tie,0,25895.256817,24888.787019,50.360475,19.144363,5.324652901310611,1.217168540395331,1.217168540395331
9,5.657,5.657,1.0,0.0,tie,0,24870.895888,24328.760214,65.069461,14.740783,5.250614015384725,1.077397802128386,1.077397802128386
9,4.796,5.385,1.122810675562969,0.122810675562969,loss,0,25326.747579,23721.593567,48.269601,14.317495,5.275799277451228,0.909056570915825,1.020698422514953
9,3.606,3.606,1.0,0.0,tie,0,24387.233045,25186.831651,2.953084,18.390949,5.186773613269968,0.695229880628358,0.695229880628358
9,4.472,4.472,1.0,0.0,tie,0,24551.857198,23769.239509,1365.971785,14.037125,4.885288955676674,0.915401328472815,0.915401328472815
9,7.141,7.141,1.0,0.0,tie,0,23440.146422,25497.546154,66.734168,18.028544,4.796676603043226,1.488739098122527,1.488739098122527
9,4.243,4.796,1.130332312043366,0.130332312043365,loss,0,25333.975609,26408.564608,745.749745,20.801547,4.811763446615567,0.881797296786147,0.996723977229875
9,4.123,4.123,1.0,0.0,tie,0,24231.829814,25381.644848,18022.989069,19.02819,6.471664079413298,0.637084982997724,0.637084982997724
9,4.69,5.099,1.087206823027718,0.087206823027719,loss,0,23460.588024,23628.180732,238.773486,13.621137,5.713236083001471,0.820900787550878,0.892488937254142
9,5.657,5.657,1.0,0.0,tie,0,22164.230401,24636.268933,81.992052,16.983081,6.48776991644623,0.871948307793675,0.871948307793675
9,7.141,7.141,1.0,0.0,tie,0,25400.354291,24788.966402,1371.665463,18.057172,5.280046816183003,1.352450129440765,1.352450129440765
9,5.196,5.196,1.0,0.0,tie,0,25393.215799,24288.973773,1839.058807,15.830104,5.101460160815859,1.018531917569463,1.018531917569463
9,4.583,5.099,1.112590006545931,0.112590006545931,loss,0,23389.622633,24726.261165,8.512675,21.724052,5.795680206830275,0.7907613664741,0.879793193901688
9,7.141,7.141,1.0,0.0,tie,0,24511.913034,24252.284795,1.496779,12.023227,5.005402583354523,1.4266584717376,1.4266584717376
9,3.873,4.359,1.125484120836561,0.125484120836561,loss,0,24320.193434,24960.970302,39.611971,21.747685,4.141021093198244,0.935276568950958,1.052638926944804
9,7.0,7.0,1.0,0.0,tie,0,23804.168665,24156.128144,9285.888076,22.838611,5.552327179074474,1.260732621517963,1.260732621517963
9,6.481,6.481,1.0,0.0,tie,0,25014.271208,23979.495246,1981.721561,21.466352,6.321394236493214,1.025248506505952,1.025248506505952
9,7.141,7.55,1.057274891471783,0.057274891471783,loss,0,25655.683886,24128.404776,573.90041,21.325241,6.533272813242285,1.093020329034158,1.155622949756041
9,6.928,7.348,1.060623556581986,0.060623556581986,loss,0,23575.546087,24674.614884,1039.693806,17.266287,6.270511898778869,1.104853975534146,1.171834153034773
9,5.196,5.196,1.0,0.0,tie,0,25232.26782,24227.203748,140.158977,18.708608,6.246759497746177,0.831791267436294,0.831791267436294
9,4.796,5.477,1.141993327773144,0.141993327773144,loss,0,25807.508795,24497.38713,89.543833,14.403103,5.992688920936073,0.800308519810645,0.913946989783758
9,5.477,6.083,1.110644513419755,0.110644513419755,loss,0,23600.7596,25447.879679,41.214661,22.44752,6.094628331014102,0.898660213967251,0.99809203607135
9,3.742,4.359,1.164885088188135,0.164885088188135,loss,0,24585.91665,24072.549432,0.808021,15.086426,4.160444812388605,0.899423059009797,1.047724509413069
